DirectoryCombine.py

88	hsa-mir-199a-5pA	21.539	26.902	23.204	21.209	26.932	27.856	26.883	24.29	27.527	26.271	19.507	28.285	25.531	23.419	21.273	23.937	27.855	22.719	23.799	26.767	23.668	19.861	23.345	30.2	26.421	24.772	23.13	22.719	24.235	24.513	25.275	26.208	26.309	25.431	22.339	21.277
89	hsa-mir-125a-5pA	20.858	21.935	21.123	19.531	22.312	22.603	21.499	22.502	22.445	22.668	20.768	22.18	20.601	20.551	19.472	21.807	22.759	20.405	21.241	23.387	21.436	20.079	21.167	23.434	22.007	22.104	21.989	20.405	22.41	22.798	22.212	21.8	23.774	23.221	19.616	20.244
90	hsa-mir-376c-3pA	23.725	26.98	25.545	23.43	27.4	26.285	26.234	25.58	28.305	25.925	21.541	26.31	25.516	24.887	23.236	26.046	27.573	24.46	25.896	26.494	25.45	22.428	25.168	29.148	28.43	23.748	24.892	24.46	26.817	24.134	26.654	24.214	28.461	24.604	22.644	22.676
91	hsa-mir-503-5pA	22.299	26.134	22.724	20.312	26.431	26.916	26.347	26.914	26.083	25.203	21.998	24.719	24.655	22.279	20.431	23.455	28.377	22.288	23.113	26.4	23.368	21.491	22.521	27.428	27.331	24.766	24.928	22.288	25.66	24.925	23.599	26.114	27.246	26.017	21.88	24.243
92	hsa-mir-361-3pA	23.792	28.442	24.591	25.155	28.447	28.978	29.835	29.911	27.542	28.243	23.526	26.354	22.872	22.842	24.313	28.055	29.523	26.112	27.799	28.574	26.493	26.538	26.282	31.993	30.639	28.851	27.866	26.112	30.631	28.418	28.886	29.015	31.072	28.602	27.437	26.514
93	hsa-mir-590-5pA	18.165	26.952	20.067	22.251	27.525	27.559	28.07	23.963	26.002	24.072	19.114	23.143	20.693	19.964	21.813	22.344	27.997	23.608	25.049	25.407	20.992	20.255	24.211	36.601	26.347	23.796	24.878	23.608	23.59	24.479	22.061	24.982	26.869	24.082	21.951	23.01
94	hsa-mir-1207-5pA	14.25	18.174	15.457	12.519	18.855	19.554	18.332	19.346	18.95	18.744	19.289	20.339	17.397	14.451	12.729	19.549	21.37	14.55	15.317	21.045	16.207	14.365	14.519	26.594	23.9	19.771	22.581	14.55	20.169	20.495	18.787	21.763	21.508	20.345	14.706	22.973
95	hsa-mir-342-5pA	22.043	25.75	23.505	21.68	25.485	27.32	26.55	27.276	25.004	25.305	23.094	24.358	22.202	21.63	21.332	25.247	28.483	23.337	24.242	27.72	24.213	23.313	23.563	28.319	28.391	27.555	27.805	23.337	27.293	28.969	25.943	27.364	28.694	27.888	23.722	26.366
96	hsa-mir-1193A	23.339	26.711	24.2	21.944	27.075	28.518	27.522	27.357	26.96	27.693	27.801	27.89	25.927	23.707	21.878	27.127	27.526	23.247	24.402	26.062	25.073	23.766	23.638	30.45	28.854	27.395	27.587	23.247	27.311	26.462	27.152	28.838	28.369	28.076	23.999	30.418
97	hsa-mir-624-5pA	22.093	27.452	23.497	23.12	28.894	29.613	28.992	27.563	26.326	27.137	22.737	24.923	22.532	21.517	23.144	26.267	29.675	24.47	25.664	26.53	25.538	25.153	25.129	29.853	30.413	27.761	26.865	24.47	28.7	28.509	26.979	28.231	31.071	30.134	25.156	25.832
98	hsa-mir-4689A	16.381	20.772	17.508	15.409	21.659	22.246	21.029	20.143	21.438	21.192	20.821	21.723	19.647	17.028	15.543	21.143	22.366	17.076	18.32	22.99	18.938	16.337	17.336	28.044	24.798	21.955	24.04	17.076	22.638	20.489	21.385	23.821	22.973	22.885	18.143	24.406
99	hsa-mir-139-3pA	19.672	23.112	20.553	17.786	23.828	24.477	23.391	24.433	23.946	23.814	23.826	25.504	22.341	19.882	17.877	24.37	25.7	19.451	20.424	25.909	21.329	19.5	19.877	31.104	28.239	24.575	26.605	19.451	25.179	25.461	23.889	26.473	26.518	25.302	19.939	26.064
100	hsa-mir-4516A	10.565	12.836	11.619	11.174	10.767	15.749	15.336	13.984	15.068	13.451	12.487	14.429	14.017	10.46	9.663	14.466	14.391	10.43	12.19	13.844	11.206	8.201	14.336	21.652	17.966	14.392	12.5	10.43	14.93	14.442	13.24	15.87	15.342	15.07	11.568	17.456
101	hsa-mir-1539A	18.373	21.558	19.798	16.662	21.965	23.07	21.581	23.211	22.161	22.351	23.429	23.983	20.8	19.106	16.918	23.645	25.564	18.198	19.275	24.692	20.479	18.981	18.775	30.285	27.148	23.604	26.812	18.198	24.388	24.833	22.747	25.603	25.863	24.308	19.176	27.08
102	hsa-mir-377-3pA	24.817	30.005	26.6	23.605	31.238	31.097	29.736	28.802	30.513	29.042	23.133	33.072	28.277	25.76	24.37	27.638	31.687	25.441	27.155	29.112	27.041	22.115	25.948	Undetermined	Undetermined	28.826	30.91	25.441	28.934	29.119	30.416	30.236	31.31	29.314	25.966	25.649
103	hsa-mir-130a-3pA	16.431	20.943	18.183	19.143	21.62	20.985	20.388	22.29	20.068	20.167	17.793	19.849	16.93	15.991	19.872	20.697	24.214	21.735	21.639	23.507	18.797	17.176	21.074	26.043	25.156	22.782	22.786	21.735	23.816	23.258	21.825	23.552	26.225	22.853	20.005	20.426
104	hsa-mir-4323A	17.523	21.226	18.373	15.512	21.966	22.618	21.399	22.115	21.983	21.774	21.604	23.327	20.292	17.701	15.619	22.269	23.97	17.485	18.15	23.854	18.983	17.433	17.767	29.433	26.744	22.563	24.763	17.485	23.34	24.073	21.555	24.339	24.53	23.121	17.558	24.6
105	hsa-mir-339-5pA	18.663	23.307	20.168	17.472	24.251	24.646	23.365	24.18	24.331	24.128	21.228	24.883	22.041	19.61	17.752	23.51	25.8	20.035	20.313	25.176	20.553	19.584	20.251	30.004	26.396	24.534	24.881	20.035	25.147	25.145	23.553	25.913	26.13	25.273	19.619	24.247
106	hsa-mir-501-5pA	20.693	23.867	21.829	18.729	24.32	25.243	24.235	25.277	24.692	24.284	24.743	25.99	22.98	20.99	18.87	24.326	27.289	20.369	21.604	27.315	22.828	20.951	20.886	31.373	28.061	25.968	29.275	20.369	25.834	26.3	24.606	27.818	26.727	26.295	21.372	27.068
107	hsa-mir-132-3pA	20.611	24.199	21.172	19.301	24.997	25.705	24.383	25.203	24.431	23.675	21.807	21.969	20.748	19.979	19.452	23.393	26.8	21.078	22.173	27.216	22.174	20.856	21.363	27.435	26.342	24.612	25.229	21.078	25.616	26.209	24.422	25.171	27.443	25.586	21.463	23.41
108	hsa-mir-29a-3pA	12.626	21.731	13.07	16.123	22.33	20.373	22.648	17.832	19.627	17.641	14.14	16.509	13.452	13.288	15.579	17.04	21.974	19.15	21.207	21.561	15.784	14.001	20.365	24.927	21.995	20.465	20.577	19.15	20.388	21.845	19.542	21.229	23.404	20.974	17.646	18.308
109	hsa-mir-22-5pA	16.172	22.067	16.526	18.237	23.522	23.477	24.639	22.195	21.966	20.141	18.128	20.159	17.67	16.208	19.088	20.303	26.226	21.649	23.178	25.4	18.557	16.585	20.941	31.541	28.218	24.564	23.877	21.649	24.946	25.096	23.729	25.475	27.109	24.579	21.862	22.488
110	hsa-mir-596A	16.849	20.436	18.303	15.284	21.147	21.773	20.857	21.63	21.004	20.993	21.649	22.514	19.484	17.701	15.632	21.344	23.315	16.922	18.006	23.725	18.969	17.753	17.548	29.991	25.488	22.018	24.708	16.922	22.802	23.29	21.287	24.313	24.028	22.963	17.391	25.002
111	hsa-mir-191-5pA	17.928	20.818	19.097	18.739	20.707	21.261	20.56	21.21	20.756	20.105	16.886	19.179	17.72	17.693	17.967	20.063	22.278	18.479	20.749	22.04	19.482	19.2	20.223	22.858	21.423	20.093	19.385	18.479	20.888	21.106	19.656	20.291	22.617	21.218	18.553	18.137
112	hsa-mir-103a-2-5pA	21.602	24.891	22.52	19.507	25.749	26.508	25.557	27.056	25.845	25.058	23.667	26.889	23.64	22.074	19.948	26.604	28.738	21.451	22.641	27.913	23.887	22.123	22.011	36.073	30.689	26.761	29.479	21.451	27.467	28.741	26.121	28.862	29.469	27.715	22.265	26.715
113	hsa-let-7b-5pA	17.264	20.356	18.894	18.756	19.998	22.064	21.387	21.157	19.873	20.1	16.121	18.68	16.993	15.285	18.171	19.922	22.422	19.483	21.31	23.225	19.583	19.258	20.778	19.827	21.354	20.031	20.697	19.483	21.392	21.779	19.124	20.921	22.833	22.264	19.961	17.917
114	hsa-mir-103a-3pA	18.55	23.868	18.678	19.605	24.071	24.064	23.635	22.815	23.18	22.259	18.437	21.629	18.641	16.828	18.779	21.837	24.522	20.842	24.931	24.277	20.35	19.835	22.051	29.401	25.863	23.388	22.035	20.842	23.243	23.675	21.899	23.883	24.994	23.99	20.465	20.087
115	hsa-mir-489A	21.821	22.759	22.515	20.616	22.242	22.633	22.165	23.441	22.589	22.383	22.891	22.987	22.378	22.16	20.826	24.283	23.231	20.773	22.377	24.761	23.315	21.456	20.803	22.656	22.564	23.204	25.068	20.773	23.447	22.984	23.255	23.096	23.29	23.323	22.611	23.519
116	hsa-mir-4306A	21.412	25.231	21.184	19.934	25.545	26.118	25.592	25.292	25.418	24.51	21.568	24.514	24.049	20.166	20.156	21.906	26.647	21.838	22.826	25.765	20.889	20.525	22.115	25.343	26.419	21.587	24.522	21.838	24.269	24.049	20.168	25.057	26.233	24.809	20.716	24.334
117	hsa-mir-378a-3pA	14.421	19.796	15.533	16.919	20.671	20.077	20.407	18.137	19.488	17.854	17.004	17.237	14.36	13.984	15.024	19.567	24.334	17.8	20.123	22.157	17.286	14.536	18.499	26.799	24.641	22.028	21.036	17.8	23.176	23.129	20.883	22.938	24.862	22.99	19.559	21.229
118	hsa-mir-30e-3pA	20.052	23.739	22.144	21.167	23.4	24.305	24.584	24.088	23.801	22.661	20.765	22.028	20.334	20.322	20.427	24.286	25.771	21.202	23.874	25.656	23.096	21.936	22.963	24.928	24.903	24.061	23.848	21.202	24.793	25.328	24.098	24.424	26.605	25.35	22.486	23.265
119	hsa-mir-107A	20.613	24.967	20.54	20.162	25.761	26.67	25.768	25.436	24.778	23.958	20.76	23.708	20.459	18.697	19.922	24.581	28.21	21.994	22.939	28.242	22.76	21.381	22.514	30.882	28.92	25.935	25.878	21.994	26.676	27.057	24.669	27.158	28.96	27.273	22.317	23.929
120	hsa-mir-382-5pA	23.625	26.802	24.29	23.055	26.252	25.27	27.246	22.753	24.088	25.538	23.517	23.701	24.263	24.391	21.695	24.302	23.844	23.108	25.585	21.652	22.595	23.467	23.345	26.082	26.507	23.9	23.879	23.108	25.625	23.849	27.46	22.645	26.978	25.799	24.202	24.494
121	hsa-mir-484A	15.356	19.624	17.099	15.69	19.126	21.161	20.263	19.739	19.645	18.563	16.189	18.988	16.975	16.47	15.545	17.833	20.507	17.484	17.835	21.161	15.281	16.164	17.838	23.798	22.444	18.977	19.133	17.484	20.039	20.205	17.607	20.704	21.58	20.374	17.107	18.099
122	hsa-mir-1281A	14.479	17.643	15.882	12.912	18.405	18.986	17.741	18.898	18.401	18.322	19.359	19.873	17.024	15.226	13.014	19.515	20.532	14.474	15.148	20.478	16.065	15.092	14.903	25.879	22.714	19.202	21.536	14.474	20.139	20.29	18.774	21.041	21.105	19.81	15.186	22.26
123	hsa-mir-3653A	22.659	27.965	23.548	22.55	27.903	28.466	28.147	25.99	26.842	26.266	20.733	24.002	24.307	22.054	22.526	25.13	30.149	24.716	25.475	27.075	24.669	23.711	24.324	30.778	29.254	25.768	29.262	24.716	27.548	28.801	24.877	27.581	25.354	29.426	24.94	30.501
124	hsa-mir-423-3pA	16.441	20.423	17.879	15.579	20.592	22.182	21.038	21.326	21.14	20.577	18.424	21.49	18.88	17.525	15.18	20.989	23.641	16.931	18.322	22.567	18.439	16.332	17.882	29.777	25.254	22.006	20.899	16.931	22.172	22.731	21.435	23.041	23.853	22.4	17.816	21.463
125	hsa-mir-224-5pA	19.975	25.537	25.44	22.751	26.893	27.761	26.925	28.235	26.522	23.411	23.324	26.674	25.654	24.505	22.926	26.282	27.849	23.832	24.845	28.067	23.244	23.911	25.073	27.327	27.897	26.764	25.499	23.832	27.4	27.804	27.512	25.527	29.465	29.592	24.688	24.344
126	hsa-mir-877-3pA	17.21	20.32	17.96	14.984	21.236	21.832	20.438	21.309	21.111	20.891	21.313	22.262	19.378	17.265	15.172	21.812	23.135	17.029	17.477	22.913	18.439	17.239	17.234	28.081	25.078	21.718	24.383	17.029	22.353	22.464	20.799	23.423	23.353	22.212	17.356	24.511
127	hsa-mir-4732-3pA	19.882	23.205	20.594	17.662	24.273	24.774	23.307	24.224	23.872	23.838	22.713	25.656	22.559	19.9	17.843	23.955	26.095	19.597	20.413	26.06	21.144	19.5	19.964	28.681	27.523	24.37	26.55	19.597	25.05	26.101	23.803	26.094	25.713	25.236	19.718	23.994
128	hsa-mir-22-3pA	10.773	16.5	12.095	12.422	15.972	17.562	18.156	16.906	16.45	15.467	12.976	14.678	11.184	11.126	12.278	16.03	20.789	16.603	17.295	20.652	14.574	11.545	15.486	25.617	22.683	20.318	20.365	16.603	20.848	21.08	18.765	21.095	22.849	19.677	18.223	17.598
129	hsa-mir-125b-5pA	11.966	17.787	15.029	16.349	18.077	18.893	17.612	18.163	16.966	17.112	16.017	16.117	11.928	12.415	14.609	19.292	21.155	16.518	19.412	21.379	17.182	16.314	17.72	25.296	22.928	22.953	21.256	16.518	23.691	23.954	22.974	22.383	24.726	23.89	20.92	19.356
130	hsa-mir-203aA	22.635	25.778	23.662	23.318	26.97	28.083	26.549	25.378	26.278	27.108	23.967	23.571	21.497	22.288	22.68	26.051	27.32	24.334	24.952	26.951	24.95	23.901	24.49	29.769	26.563	25.153	26.335	24.334	28.938	26.172	24.935	25.183	26.379	27.505	24.669	25.942
131	hsa-let-7i-5pA	16.603	20.48	17.142	18.773	20.524	21.691	21.068	20.876	18.954	18.932	15.495	18.13	16.612	15.327	17.982	16.713	22.306	20.112	20.982	22.33	17.298	18.667	21.149	22.549	21.789	19.156	19.886	20.112	20.82	21.473	18.207	20.229	22.968	21.159	19.579	17.982
132	hsa-mir-454-3pA	25.295	26.036	26.255	24.709	26.194	25.67	25.351	26.196	26.861	25.483	24.364	25.692	26.878	25.255	24.69	25.947	26.349	23.92	25.893	26.371	25.079	26.986	26.452	27.508	26.809	25.101	24.889	23.92	26.259	26.095	24.321	25.178	26.904	27.009	24.586	24.455
133	hsa-mir-3159A	20.403	23.426	21.634	18.716	23.704	24.794	23.636	24.677	23.959	23.907	24.719	25.084	22.641	20.92	18.987	23.479	25.907	20.084	21.335	26.439	22.543	20.885	20.614	27.078	26.49	24.801	27.651	20.084	25.623	24.904	24.352	25.96	26.069	25.627	21.167	26.895
134	hsa-let-7f-1-3pA	21.228	23.782	22.322	19.325	24.577	25.322	23.868	25.76	24.364	23.905	25.097	24.882	22.258	21.813	19.72	25.742	28.099	20.796	21.864	26.614	23.202	21.789	21.075	29.852	29.333	26.183	28.499	20.796	26.754	26.861	25.214	27.71	27.612	25.981	22.492	27.867
135	hsa-mir-548c-5pA	20.052	23.393	20.785	17.967	23.893	24.583	24.162	24.731	24.223	23.868	23.987	25.78	22.238	20.328	18.341	23.291	27.1	20.186	20.757	26.392	21.696	19.968	20.407	31.823	27.655	24.632	26.815	20.186	25.779	25.862	23.825	26.651	25.532	24.968	20.01	26.025
136	hsa-mir-1913A	16.583	20.503	18.617	15.977	21.233	21.762	20.653	21.328	21.181	21.064	21.839	22.377	19.725	18.344	15.934	22.099	22.517	17.357	18.207	23.141	19.457	17.755	17.705	27.246	24.189	22.434	24.104	17.357	22.953	22.534	21.73	23.154	23.248	22.76	18.387	23.699
137	hsa-mir-548eA	22.741	28.053	23.834	22.216	28.087	29.513	27.383	27.528	26.265	26.309	24.154	25.581	22.65	22.195	22.486	25.402	32.164	24.385	25.48	27.372	25.235	23.729	24.656	32.27	27.604	28.093	27.867	24.385	27.916	28.33	26.774	27.562	32.366	28.755	23.672	29.303
138	hsa-mir-4770A	22.132	25.423	22.87	20.175	25.384	26.484	25.313	26.496	26.165	25.367	21.117	25.434	24.231	22.37	20.135	25.924	27.798	21.905	22.746	25.795	23.578	21.24	22.066	29.949	28.202	25.738	25.519	21.905	25.734	26.18	24.839	26.634	28.411	26.101	22.02	24.415
139	hsa-mir-186-5pA	16.334	24.426	18.777	19.489	25.903	25.839	25.404	21.883	23.131	22.732	17.051	19.764	18.33	17.134	19.631	20.68	24.82	21.324	22.548	23.954	20.307	20.082	22.154	28.591	24.439	22.344	21.735	21.324	22.689	23.44	21.733	24.235	25.507	23.459	20.873	19.952
140	hsa-mir-10a-5pA	21.23	24.19	22.909	21.689	24.651	25.185	23.884	24.307	24.014	23.765	22.982	23.78	21.793	21.479	20.742	24.938	25.201	21.831	24.145	25.982	23.195	21.892	23.648	25.457	23.811	24.66	24.783	21.831	25.52	25.26	24.283	24.473	26.492	25.884	22.78	24.307
141	hsa-mir-1203A	18.355	22.535	19.169	16.183	22.974	23.444	22.256	23.222	22.766	22.349	21.924	24.413	21.147	18.513	16.392	22.881	24.865	18.298	18.985	24.815	19.987	18.111	18.593	29.351	25.827	22.906	25.355	18.298	23.187	24.088	22.188	24.603	24.267	24.001	18.298	26.785
142	hsa-mir-1280A	12.538	16.886	15.041	12.668	17.261	18.433	16.423	17.338	16.984	17.29	16.262	18.127	15.818	13.411	12.891	15.032	17.12	14.291	15.012	17.566	15.248	14.15	14.563	23.065	18.946	18.488	18.556	14.291	18.886	18.848	17.065	19.139	17.835	18.926	14.61	17.573
143	hsa-mir-101-3pA	11.022	21.368	14.995	15.081	22.391	21.753	22.742	16.515	20.327	18.833	13.543	17.958	14.965	14.956	13.846	16.286	20.993	16.161	18.546	20.936	15.279	14.499	20.604	24.926	21.127	18.606	18.119	16.161	18.919	18.728	15.825	21.629	20.144	20.543	18.237	17.711
144	hsa-mir-1910A	16.175	20.097	17.677	14.744	20.555	21.567	20.607	21.105	20.767	20.596	20.888	22.052	19.051	16.947	14.976	21.448	22.858	16.413	17.348	22.476	18.24	16.598	16.97	28.086	25.517	21.411	24.499	16.413	22.104	19.615	20.831	23.6	22.843	22.083	17.008	24.235
145	hsa-mir-151a-3pA	18.038	22.38	19.481	17.255	22.881	23.534	22.614	22.948	21.578	22.055	20.214	20.088	18.312	17.338	17.462	22.17	25.05	19.398	19.935	24.174	20.594	19.34	19.49	24.533	25.457	22.808	23.533	19.398	23.88	23.894	22.711	23.135	25.204	24.024	19.54	22.136
146	hsa-mir-196a-5pA	21.073	24.404	22.041	19.269	24.952	25.443	24.378	25.354	24.995	24.742	23.41	25.723	23.282	21.464	19.257	22.982	26.403	20.9	21.803	25.732	22.582	21.035	21.044	29.835	27.433	25.509	26.744	20.9	25.331	26.316	24.867	26.149	26.652	26.057	21.635	25.961
147	hsa-mir-877-5pA	16.615	20.169	17.903	15.358	20.578	21.933	20.836	21.339	20.972	20.637	21.219	21.503	19.356	16.729	15.367	21.689	23.117	16.646	17.996	21.832	18.733	17.111	17.174	26.722	24.798	22.016	24.062	16.646	21.848	22.439	20.315	23.543	22.503	22.501	17.477	24.299
148	hsa-mir-148b-3pA	11.238	19.373	13.247	16.916	21.125	19.558	21.812	17.634	16.988	16.206	14.527	15.41	11.305	11.627	13.306	19.413	23.205	17.259	20.419	21.308	17.287	15.71	19.48	23.424	22.505	20.396	20.58	17.259	21.068	22.17	21.285	19.939	24.505	21.562	19.67	19.568
149	hsa-mir-100-5pA	11.739	19.111	14.544	15.27	19.941	19.963	20.906	17.236	18.612	17.408	15.381	17.641	14.38	13.911	13.162	18.772	21.981	16.158	19.028	20.703	15.833	14.715	18.422	24.094	22.268	22.451	21.097	16.158	22.967	22.941	21.943	22.299	24.28	22.959	20.496	19.444
150	hsa-mir-4422A	21.551	23.012	22.388	19.455	23.251	23.761	23.311	24.288	23.706	23.467	24.776	25.895	23.782	21.917	19.701	22.516	24.803	21.269	21.964	25.079	22.844	21.909	21.439	23.939	23.901	25.31	26.697	21.269	25.889	25.652	24.982	24.441	25.903	25.661	21.96	26.547
151	hsa-mir-18a-3pA	21.051	24.555	21.803	19.221	25.804	25.995	24.798	25.839	24.91	24.749	22.288	24.62	22.466	20.722	19.458	24.407	27.207	21.058	21.841	26.643	22.192	20.858	21.387	31.523	28.349	25.386	25.843	21.058	25.648	26.895	24.168	26.797	28.128	26.412	21.388	23.551
152	hsa-mir-15a-5pA	17.635	21.671	19.171	18.5	22.115	23.402	22.886	21.61	21.996	20.311	17.227	21.788	18.748	18.012	17.56	19.805	22.548	18.655	21.456	24.493	18.902	19.144	21.986	27.308	24.037	21.65	22.23	18.655	21.786	22.148	19.284	22.153	24.351	22.55	20.532	20.428
153	hsa-mir-134A	20.912	24.044	21.799	18.992	25.104	25.698	24.502	25.841	24.97	24.906	24.463	25.603	23.387	20.962	19.049	25.48	27.528	20.574	21.88	26.386	22.594	20.692	21.053	28.486	29.153	24.81	27.18	20.574	25.982	26.327	25.016	25.316	27.585	25.672	21.17	26.082
154	hsa-mir-421A	21.358	25.281	22.868	21.493	25.877	25.548	25.456	24.125	24.367	23.932	21.954	23.248	21.752	21.038	20.384	24.174	26.681	22.473	24.053	23.436	21.89	22.854	23.046	27.4	26.61	24.227	24.409	22.473	24.842	24.748	24.633	24.274	27.186	26.445	22.603	24.725
155	hsa-mir-181c-5pA	22.865	26.797	23.889	21.877	27.637	28.725	26.778	25.951	27.429	27.224	22.582	27.187	25.533	23.775	21.786	25.818	26.948	23.142	24.07	26.535	24.086	21.95	23.079	31.2	27.297	25.678	25.263	23.142	26.579	24.938	25.285	27.524	26.977	27.377	23.28	24.723
156	hsa-mir-337-5pA	24.908	27.778	25.719	22.973	29.76	29.645	28.385	28.508	28.471	28.939	25.523	32.091	27.462	24.466	22.946	29.724	36.711	24.205	25.779	29.683	25.916	22.387	24.271	Undetermined	31.455	28.189	Undetermined	24.205	28.949	30.689	28.23	29.917	29.97	27.685	24.779	27.582
157	hsa-mir-1537A	22.569	29.442	25.895	24.619	30.193	32.826	31.388	27.332	28.392	29.511	19.976	29.105	28.4	28.153	24.184	25.131	29.261	25.226	28.609	25.564	24.352	23.521	26.667	Undetermined	28.195	26.974	26.551	25.226	25.306	25.228	25.606	30.843	27.728	25.807	25.048	25.849
158	hsa-mir-7-5pA	22.452	26.609	23.517	23.628	25.885	26.316	25.98	26.074	24.655	24.727	20.55	21.644	21.267	21.32	22.448	23.967	26.238	23.629	25.136	25.826	23.405	24.177	24.951	24.544	27.429	23.999	24.434	23.629	26.172	26.034	23.754	24.924	26.934	27.187	24.65	22.989
159	hsa-mir-139-5pA	21.04	22.54	22.13	19.437	22.507	23.594	22.059	23.552	23.517	23.701	22.293	22.355	22.099	20.808	19.806	23.26	23.465	20.42	21.835	24.779	22.331	20.634	21.375	26.167	23.637	23.764	23.509	20.42	24.363	23.963	23.68	23.457	25.439	23.883	20.91	21.827
160	hsa-mir-551aA	22.49	25.546	23.015	20.139	26.16	26.863	25.965	26.839	26.476	25.882	23.753	27.956	24.62	22.577	20.406	26.65	31.125	21.984	22.797	28.787	23.796	22.352	22.216	Undetermined	29.469	27.189	28.003	21.984	26.806	27.202	25.737	28.513	29.414	26.971	22.562	29.925
161	hsa-mir-15a-3pA	18.933	21.869	20.051	16.902	22.631	23.329	22.008	23.838	22.481	21.909	22.886	24.067	20.741	19.39	17.274	24.365	25.649	18.396	19.461	25.641	21.023	19.575	18.806	29.46	27.229	23.748	26.942	18.396	24.458	24.818	23.061	25.79	25.786	24.308	19.879	26.668
162	hsa-mir-339-3pA	19.983	23.466	21.238	18.4	24.357	25.078	24.382	24.756	24.415	24.335	22.91	25.169	22.004	20.281	18.647	24.348	25.892	20.064	21.003	25.035	21.936	20.333	20.319	30.586	28.52	25.102	26.477	20.064	25.641	25.26	24.068	27.229	26.692	25.523	20.737	25.294
163	hsa-mir-340-5pA	17.412	24.417	21.649	20.789	24.232	23.839	24.513	22.376	22.468	21.624	19.454	20.411	18.266	17.785	18.735	21.728	27.092	21.804	23.69	25.158	21.859	21.668	23.762	27.947	25.217	23.187	23.424	21.804	22.679	23.503	23.062	22.459	27.425	24.791	22.162	23.366
164	hsa-mir-30d-5pA	14.958	20.683	18.866	18.997	22.678	21.626	22.451	20.051	20.251	19.464	17.961	18.173	15.592	15.76	19.261	20.765	24.15	21.363	22.431	24.94	19.44	19.592	21.401	25.788	24.504	21.884	22.291	21.363	22.778	23.362	22.951	22.046	25.154	23.389	20.685	20.176
165	hsa-mir-3923A	21.992	25.093	22.657	19.683	25.748	26.207	24.815	25.649	25.471	25.248	26.101	26.534	23.935	22.268	20.137	26.658	26.812	21.726	22.561	26.048	23.345	22.231	21.994	29.648	27.306	25.967	27.247	21.726	26.539	26.305	25.574	26.935	26.74	26.99	22.443	27.356
166	hsa-let-7e-5pA	21.377	24.187	22.834	22.648	24.321	25.425	24.982	24.141	23.336	23.194	20.63	22.668	21.47	19.832	22.733	26.166	25.806	22.441	25.472	24.497	23.7	24.871	25.061	23.845	24.402	24.028	25.174	22.441	25.188	25.304	23.649	24.609	26.178	25.71	23.835	23.171
167	hsa-mir-335-3pA	21.564	24.676	22.885	19.577	25.254	25.988	24.975	25.797	25.085	24.736	25.316	26.243	23.164	21.999	20.004	26.454	28.084	21.118	22.456	26.609	23.572	22.296	21.694	30.087	28.479	25.836	28.457	21.118	26.585	27.009	25.71	27.335	27.948	26.378	22.651	27.695
168	hsa-mir-345-5pA	18.47	22.887	19.159	17.221	23.702	24.305	23.106	23.804	23.509	23.156	20.513	22.587	19.614	17.934	17.288	22.857	25.727	19.281	20.061	24.452	20.48	18.707	19.521	32.851	28.186	24.336	26.037	19.281	24.856	25.396	23.323	26.3	26.099	24.726	19.394	24.258
169	hsa-mir-485-5pA	23.14	26.616	23.095	20.548	27.753	27.896	26.967	27.713	27.677	26.931	26.201	28.479	25.659	22.609	20.628	26.913	28.747	22.939	23.329	29.706	24.127	22.029	23.065	28.693	32.74	26.86	30.33	22.939	28.39	28.381	26.129	28.576	29.244	28.214	22.534	27.884
170	hsa-mir-3183A	20.835	22.958	22.556	20.49	23.19	23.397	22.216	22.581	21.929	22.22	23.618	23.393	22.979	21.932	20.483	22.654	23.644	20.901	22.107	23.904	23.232	22.329	21.953	24.625	22.855	22.825	25.649	20.901	23.447	23.115	23.108	23.53	23.043	24.522	21.387	24.929
171	hsa-mir-532-3pA	18.467	21.908	19.606	17.554	22.635	23.332	22.423	23.1	22.568	22.071	20.752	21.811	19.432	18.257	17.576	22.58	24.495	19.56	20.334	23.955	20.5	19.035	19.739	24.967	24.666	23.678	24.251	19.56	23.959	24.138	23.232	24.183	24.816	24.406	19.793	23.403
172	hsa-mir-542-3pA	23.885	28.654	25.285	24.396	28.778	28.377	28.127	27.939	25.876	25.499	22.076	25.373	25.328	24.873	23.937	24.246	28.415	25.101	26.898	25.62	24.731	23.873	26.146	29.364	27.914	25.664	27.532	25.101	24.746	26.662	25.254	24.592	29.848	25.452	23.876	27.03
173	hsa-mir-199a-3pA	19.841	23.556	21.239	20.957	23.92	23.717	23.255	22.592	22.985	21.436	18.171	21.167	21.25	20.323	19.938	21.109	24.599	21.447	22.949	23.404	20.686	17.974	21.802	24.672	22.302	20.95	20.066	21.447	21.537	21.962	21.927	20.802	24.55	21.893	20.082	19.988
174	hsa-mir-337-3pA	23.52	26.019	24.381	21.497	27.152	26.512	25.748	27.15	26.978	26.053	24.343	27.451	24.87	24.055	21.643	28.097	28.538	22.865	24.172	26.951	24.861	23.912	23.415	27.123	31.148	25.401	26.687	22.865	28.713	26.532	27.625	25.46	29.742	26.354	24.123	23.727
175	hsa-mir-4301A	20.697	21.499	20.51	18.891	21.458	22.755	21.561	22.122	22.784	22.636	20.389	22.428	21.488	19.83	18.926	21.118	21.532	19.347	20.679	23.63	20.988	18.852	18.581	24.992	22.332	22.256	21.423	19.347	21.868	22.37	21.609	21.144	22.271	22.149	18.611	21.121
